image_id,town,consensus_category,consensus_context,consensus_flag,agreement_level,expert_category,expert_context,expert_flag,expert_confidence,notes
XAdE7NCDb1TolQe_r5nBkA_120_box0.jpg,ANTRIM,National,Lamppost-mounted,Union Jack,0.3333333333333333,,,,,
IN2cabyc1Q5GQAwx-t9ixQ_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Proscribed,Lamppost-mounted,Other Proscribed,0.3333333333333333,,,,,
AWWGrGcH4g8iKndJU7fXXw_120_box0.jpg,ENNISKILLEN,Proscribed,,Other Proscribed,0.3333333333333333,,,,,
uSKmAE2eeTcXf2xtbOs67g_060_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,0.3333333333333333,,,,,
fg1Kudj56Kf61wRGRBUTVw_060_box0.jpg,LARNE,National,Lamppost-mounted,Union Jack,0.3333333333333333,,,,,
balAGcHDu3JYMhARHoaBBA_060_box0.jpg,ENNISKILLEN,National,Lamppost-mounted,Ulster Banner,0.3333333333333333,,,,,
7_fyxqc6yaojHNAoFb13cw_300_box0.jpg,GREENISLAND,National,Lamppost-mounted,Union Jack,0.3333333333333333,,,,,
LeMmHPEvj9WykvmrOgMNww_240_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Bunting,Bunting display,Mixed Flags Bunting,0.3333333333333333,,,,,
ptLozqU8uCtbCJW_D0Jrcw_000_box0.jpg,NEWRY,Review,,,0.3333333333333333,,,,,
mmyL7Bh8IFDsZfMoM4lfPw_300_box0.jpg,METROPOLITAN_LISBURN,National,Building-mounted,Ulster Banner,0.3333333333333333,,,,,
mv9XYVeXKq8xssEXM6eF2Q_060_box0.jpg,CARRICKFERGUS,National,Building-mounted,Union Jack,0.3333333333333333,,,,,
H-yfUgSlK27kBmqlMdajow_240_box0.jpg,OMAGH_TOWN,Review,,,0.3333333333333333,,,,,
9PJsSD3mHr1b3SNEkFy0-w_180_box0.jpg,BANGOR,Review,,,0.3333333333333333,,,,,
7qbmVOCTNsbvKLw7XnH6CA_180_box0.jpg,CRAIGAVON,National,Pole-mounted (in ground),Union Jack,0.3333333333333333,,,,,
ksffrykGQK_w8l5Rq6gaVg_060_box0.jpg,ANTRIM,National,Pole-mounted (in ground),Union Jack,0.3333333333333333,,,,,
J-GIrCDORgGBStE65BfMMw_180_box0.jpg,OMAGH_TOWN,Review,,,0.3333333333333333,,,,,
oEdga8ntershaZpAXgL_ng_120_box0.jpg,ANTRIM,Review,,,0.3333333333333333,,,,,
xvgcyyjXh_41NncZXDi7mg_120_box0.jpg,LIMAVADY,International,Lamppost-mounted,European Union,0.3333333333333333,,,,,
L6eD-UlW8NygwOAsCRK5kQ_180_box0.jpg,NEWRY,National,Lamppost-mounted,Irish Tricolor,0.3333333333333333,,,,,
iCp6WYGR7ICXmb6X2AdKNg_300_box0.jpg,CARRICKFERGUS,Proscribed,Lamppost-mounted,UVF,0.3333333333333333,,,,,
6-JRcJnDYS6zoOiYw34Wcw_120_box0.jpg,CRAIGAVON,Review,,,0.3333333333333333,,,,,
OV1A5Y4xxXD78HGoZ4KlAg_180_box0.jpg,DUNGANNON,Proscribed,Lamppost-mounted,Other Proscribed,0.3333333333333333,,,,,
wcAkAg6xwVt2LqJkKeM4-g_120_box0.jpg,DUNGANNON,National,Building-mounted,Ulster Banner,0.3333333333333333,,,,,
vwMqtO5gZKCnUHfNBjigVw_120_box0.jpg,METROPOLITAN_LISBURN,Review,,,0.3333333333333333,,,,,
f5E0XgdQL4BcSw5_9pv6fQ_060_box0.jpg,NEWRY,Sport,Lamppost-mounted,GAA,0.3333333333333333,,,,,
381WdRAWYPIz8CF38MGKGg_000_box0.jpg,METROPOLITAN_NEWTOWNABBEY,National,Lamppost-mounted,Union Jack,0.3333333333333333,,,,,
3kkD61N6RSoj26GKsx8nHw_060_box0.jpg,DUNGANNON,Review,,,0.3333333333333333,,,,,
zCV5nNZ0Yy_GobSrKZNwlA_180_box0.jpg,BALLYCLARE,Military,Building-mounted,Parachute Regiment,0.3333333333333333,,,,,
znRESnGII8ruXIer09tuvA_240_box0.jpg,OMAGH_TOWN,Review,,,0.3333333333333333,,,,,
YXa0MolWee5I_35Yj6oTZA_240_box0.jpg,DUNGANNON,Review,,,0.3333333333333333,,,,,
NJaIAIaa7vtVD4pTg1b-Ng_300_box0.jpg,BANGOR,Sport,Building-mounted,GAA,0.3333333333333333,,,,,
w46WxVl7Yh1u8QQHP96vgQ_120_box0.jpg,ANTRIM,Fraternal,Lamppost-mounted,Orange Order,0.3333333333333333,,,,,
6lM4UxZFPpTwoDzTpyxLqQ_120_box0.jpg,OMAGH_TOWN,National,Pole-mounted (in ground),Ulster Banner,0.3333333333333333,,,,,
tn4kMEIcn7xw78iTFFjLUQ_000_box0.jpg,CRAIGAVON,National,Pole-mounted (in ground),Union Jack,0.3333333333333333,,,,,
J7y2JBqaivPym8z0Ray60w_000_box0.jpg,BANGOR,Proscribed,Lamppost-mounted,Other Proscribed,0.3333333333333333,,,,,
EhYBizso8F39AQnsgAiibQ_240_box0.jpg,METROPOLITAN_NEWTOWNABBEY,Review,,,0.3333333333333333,,,,,
TKDsNnKjj8pBenYip-sQBg_120_box0.jpg,ANTRIM,National,Lamppost-mounted,Union Jack,0.3333333333333333,,,,,
us_1faBuG5wsLYSRKGDEMw_000_box0.jpg,BALLYCLARE,Review,,,0.3333333333333333,,,,,
zIqlPjLM2DEBiLf7t63OFg_240_box0.jpg,CARRICKFERGUS,Proscribed,Building-mounted,,0.3333333333333333,,,,,
6j6emp0Bob69qcNS8jN4Dw_000_box0.jpg,GREENISLAND,Review,,,0.3333333333333333,,,,,
VEnwrA10Mh_NrKXLaXDIfw_060_box0.jpg,ANTRIM,Proscribed,Pole-mounted (in ground),UVF,0.3333333333333333,,,,,
dOOaiAuOwcxqMs42D0XR9Q_240_box0.jpg,METROPOLITAN_LISBURN,National,Lamppost-mounted,Ulster Banner,0.3333333333333333,,,,,
gY9ZN8xDvuKhEujdeo4Fyw_300_box0.jpg,CARRICKFERGUS,Review,,,0.3333333333333333,,,,,
E13qKYFGsZofIcMr_-EqxQ_060_box0.jpg,CARRICKFERGUS,Fraternal,Lamppost-mounted,,0.3333333333333333,,,,,
wBNnFfckjrM35BoBOhHC8g_060_box0.jpg,OMAGH_TOWN,Bunting,Triangular bunting,Red/White/Blue Triangular Bunting,0.3333333333333333,,,,,
KBgV3eFFB3CoLTxKleGJIg_060_box0.jpg,BALLYCLARE,Proscribed,Lamppost-mounted,UDA,0.3333333333333333,,,,,
XITdJVqfJg7RErNr6GsmQg_300_box0.jpg,OMAGH_TOWN,National,Lamppost-mounted,Union Jack,0.3333333333333333,,,,,
495Nk8WZ6N5YFqG7yURX8A_060_box0.jpg,ENNISKILLEN,Sport,Lamppost-mounted,Local Club,0.2857142857142857,,,,,
